FID,YR,NODEID,Lon,Lat,Fatalities,PedFatalit,BikeFatali,MVOFatalit
14087,2016,2691,-74.16179313411915,40.539489324040005,1,0,0,1
14088,2016,10454,-74.08388169759063,40.62928578580613,1,0,0,1
14089,2016,42386,-73.91380684970667,40.78502564632822,1,0,1,1
14090,2016,39242,-73.73793746233513,40.66218385598633,1,0,0,1
14091,2016,19866,-73.94865533475324,40.70972498212136,1,0,1,0
14092,2016,46648,-73.88639712306038,40.76121645243581,1,0,0,1
14093,2016,37188,-73.78953752675429,40.70082158835206,1,0,0,1
14094,2016,23838,-73.94327251201581,40.79348810282064,1,0,0,1
14095,2016,6439,-74.13688732822816,40.615896167383816,1,0,1,1
14096,2016,26073,-73.93873124797905,40.639200170975904,1,0,0,1
14097,2016,17474,-73.96336094104235,40.61520442700529,1,0,1,0
14098,2016,25014,-73.93106383681723,40.58431846737167,1,0,0,1
14099,2016,50112,-73.85374721084352,40.72697081850517,1,1,0,1
14100,2016,18465,-73.94610942868914,40.63638731228168,1,0,0,1
14101,2016,46083,-73.87146074191823,40.72932637358693,1,1,1,1
14102,2016,52801,-73.8554679910936,40.84845776158886,1,0,1,1
14103,2016,46109,-73.87159547266836,40.731182960081746,1,0,0,1
14104,2016,22752,-73.96746215251743,40.760222905783245,1,1,0,1
14105,2016,25716,-73.92515997660303,40.6121724887581,1,0,0,1
14106,2016,40240,-73.73485804494995,40.69941895006181,1,0,0,1
14107,2016,48755,-73.8968316288001,40.86467557028028,1,1,0,0
14108,2016,54738,-73.83022546691114,40.740163101207436,1,0,0,1
14109,2016,54376,-73.8492386969499,40.88253333120904,1,0,0,1
14110,2016,40248,-73.73426455366639,40.70321954227204,1,0,0,1
14111,2016,57503,-73.82630000536041,40.83303749145654,1,0,0,1
14112,2016,42016,-73.9400217500159,40.797946399497754,1,1,1,1
14113,2016,49153,-73.87957827266553,40.8778269125905,1,0,0,1
14114,2016,37047,-73.79714697117019,40.70741961948834,1,1,0,0
14115,2016,36346,-73.78923506061166,40.679708189867696,1,0,0,1
14116,2016,59240,-73.79489191570643,40.764769780856426,1,1,0,0
14117,2016,19699,-73.954718896757,40.708900479534066,1,0,1,0
14118,2016,15812,-73.9930158842248,40.71435562470161,1,0,0,1
14119,2016,4292,-74.1526552939517,40.549374506562536,1,1,0,1
14120,2016,37555,-73.77576287828316,40.69718286302253,1,0,0,1
14121,2016,29970,-73.90118009508954,40.693843236236745,1,0,0,1
14122,2016,39098,-73.74919027620577,40.68524963869147,1,1,0,1
14123,2016,8691,-74.11321503908025,40.62856231663911,1,0,0,1
14124,2016,35684,-73.76742090699838,40.596305203938506,1,0,0,1
14125,2016,47243,-73.90492117427604,40.825287411925146,1,1,0,0
14126,2016,52813,-73.85003028365668,40.827596333307575,1,1,0,1
14127,2016,55170,-73.80904032733388,40.71991160482346,1,1,1,1
14128,2016,27303,-73.9079342458305,40.6859880882536,1,1,1,0
14129,2016,53906,-73.84517256727989,40.86991469796403,1,1,0,0
14130,2016,32725,-73.83879170939305,40.695852049131176,1,1,0,0
14131,2016,28789,-73.89940866343798,40.6556846252024,1,1,0,1
14132,2016,34498,-73.82783040245435,40.69370055225144,1,0,0,1
14133,2016,31738,-73.8463306609742,40.66955446146358,1,0,0,1
14134,2016,20253,-74.00755734153198,40.72584023005575,1,1,0,1
14135,2016,6669,-74.12915668126145,40.61257959453721,1,0,0,1
14136,2016,26676,-73.91054874458388,40.65752510230403,1,0,0,1
14137,2016,26784,-73.93895074421113,40.6875564095093,1,1,0,1
14138,2016,14117,-73.99581161291219,40.64181641180199,1,1,0,0
14139,2016,48252,-73.88576771016851,40.85083566431287,1,1,0,1
14140,2016,36883,-73.76382415529395,40.66336771950913,1,0,0,1
14141,2016,54937,-73.82301367872398,40.74256325782427,1,0,0,1
14142,2016,12835,-73.99559320805736,40.600232221466854,1,1,0,1
14143,2016,38023,-73.75554163931031,40.60097925753875,1,1,0,0
14144,2016,41767,-73.91540599937464,40.75011107589746,1,0,0,1
14145,2016,18992,-73.94783213396884,40.66174564169405,1,0,1,0
14146,2016,39063,-73.75119382864527,40.67963248010263,1,0,0,1
14147,2016,26063,-73.93965925758393,40.65936406490013,1,0,0,1
14148,2016,26843,-73.93155638889971,40.66275540395058,1,1,0,1
14149,2016,24300,-73.94607828717625,40.82126321606935,1,1,1,1
14150,2016,20866,-73.98453662980164,40.71639394042653,1,1,0,0
14151,2016,48434,-73.87615142894029,40.83649857427772,1,0,0,1
14152,2016,67194,-74.09935210415469,40.63409943458724,1,0,0,1
14153,2016,40373,-73.72784608682713,40.68961808806662,1,0,0,1
14154,2016,34439,-73.83302084582645,40.702570325252616,1,0,0,1
14155,2016,27964,-73.91329162427077,40.704312638305026,1,0,0,1
14156,2016,41672,-73.92433880745126,40.765981354881376,1,0,0,1
14157,2016,39209,-73.743310067372,40.67312633161507,1,1,0,0
14158,2016,28726,-73.90075492948381,40.65722965067079,1,0,1,1
14159,2016,18010,-73.96981388384884,40.63889517933339,1,1,0,1
14160,2016,22573,-73.97406954557373,40.74973499260211,1,0,1,0
14161,2016,47811,-73.90604960922835,40.8514005904811,1,1,0,1
14162,2016,20651,-73.99544725836441,40.73926838404649,1,0,0,1
14163,2016,7443,-74.10918377569979,40.571041819931146,1,0,1,1
14164,2016,33757,-73.83103430162834,40.68217204945927,1,0,0,1
14165,2016,31434,-73.86048600417422,40.682052487828045,1,0,0,1
14166,2016,67922,-73.90727969039605,40.84776346188674,1,0,0,1
14167,2016,23259,-73.97782639332581,40.773656191368495,1,1,1,0
14168,2016,18304,-73.95573651227058,40.64786899601413,1,0,1,1
14169,2016,6416,-74.13488656503004,40.605912030425074,1,0,0,1
14170,2016,29480,-73.88578677040086,40.66065578331714,1,1,0,1
14171,2016,29384,-73.89301872940112,40.67960671235742,1,1,0,0
14172,2016,13173,-74.01391042389203,40.60601594910903,1,1,0,0
14173,2016,2619,-74.1653751519081,40.54215083894622,1,0,0,1
14174,2016,28062,-73.9074771472002,40.70767704345095,1,0,1,1
14175,2016,45634,-73.88804079835586,40.72090831604286,1,0,0,1
14176,2016,14911,-73.98679977211512,40.66857835520753,1,0,0,1
14177,2016,16445,-73.97503940408325,40.59678002694804,1,1,0,0
14178,2016,40535,-73.94305446869576,40.716804873516494,1,0,0,1
14179,2016,47802,-73.90600085729919,40.84945302055205,1,1,0,1
14180,2016,18315,-73.95601055716395,40.65231427235249,1,1,1,1
14181,2016,17456,-73.9638901687568,40.60762953536501,1,1,0,1
14182,2016,61080,-73.75219333732919,40.715792953649576,1,0,0,1
14183,2016,34252,-73.80267645877565,40.67235478330453,1,0,0,1
14184,2016,51696,-73.84673981369703,40.78416993157389,1,0,0,1
14185,2016,19087,-73.94418325037655,40.68470555433662,1,0,0,1
14186,2016,39598,-73.76204362198145,40.68895804267709,1,0,0,1
14187,2016,15876,-73.98774282869005,40.70066295594985,1,0,0,1
14188,2016,39167,-73.74630497339447,40.68214491237102,1,0,0,1
14189,2016,31221,-73.87056171755272,40.66979734836292,1,0,0,1
14190,2016,36827,-73.76837330761249,40.676550240505854,1,0,0,1
14191,2016,59428,-73.78215133341241,40.744071781025355,1,0,0,1
14192,2016,14745,-73.99403554754889,40.667848253497645,1,0,0,1
14193,2016,18949,-73.95352144227715,40.66733269404895,1,1,0,0
14194,2016,31578,-73.8562636175908,40.67031398202193,1,1,0,1
14195,2016,36284,-73.79457785882306,40.68610647674434,1,0,0,1
14196,2016,41529,-73.93047972622381,40.75296508312572,1,0,0,1
14197,2016,24327,-73.95044993539071,40.826428642145146,1,1,0,1
14198,2016,33754,-73.82913121964997,40.678291274988986,1,0,0,1
14199,2016,44219,-73.91058169942735,40.8501815944739,1,1,0,1
14200,2016,23327,-73.97545932511181,40.77689872245453,1,0,1,0
14201,2016,23078,-73.95212701994265,40.765271842181036,1,0,0,1
14202,2016,19754,-73.95192018922279,40.70148754945264,1,1,0,1
14203,2016,39789,-73.75460133544009,40.69265256872328,1,0,0,1
14204,2016,42951,-73.92148602392777,40.820186205087296,1,0,0,1
14205,2016,13852,-74.0094085430562,40.6390847399089,1,1,0,0
14206,2016,40774,-73.93486796836689,40.742982752015045,1,0,0,1
14207,2016,54842,-73.82481178465554,40.739630960202,1,1,0,1
14208,2016,59001,-73.77010680485037,40.73177918237991,1,1,0,0
14209,2016,14181,-73.98907691525535,40.64139566963394,1,1,0,1
14210,2016,22678,-73.97190676077824,40.757124673534726,1,1,0,1
14211,2016,19115,-73.97738952758182,40.69638602650686,1,0,1,1
14212,2016,20886,-73.9855168625038,40.72198522553728,1,0,1,1
14213,2016,32013,-73.83786882493422,40.662926324018,1,0,0,1
14214,2016,48989,-73.88715705280241,40.87022656078297,1,0,0,1
14215,2016,16722,-73.96136233074748,40.60058898250056,1,1,1,0
14216,2016,19585,-73.96015233542542,40.7058977073776,1,0,0,1
14217,2016,25425,-73.93996799172909,40.62554593121208,1,1,1,1
14218,2016,55039,-73.81568002407745,40.71928023498453,1,1,0,1
14219,2016,46746,-73.8807470799416,40.74523318440706,1,0,0,1
14220,2016,71856,-73.74706196052223,40.764459705395254,1,0,0,1
14221,2016,17843,-73.94462885421952,40.631837734936575,1,1,0,1
14222,2016,23429,-73.96847628698063,40.79664328798515,1,0,1,0
14223,2016,25682,-73.92860608036372,40.62560444546481,1,0,0,1
14224,2016,34571,-73.82718738336057,40.69237139862074,1,0,0,1
14225,2016,53485,-73.86594295828773,40.87505233237313,1,0,0,1
14226,2016,19536,-73.96167992312208,40.71390084241502,1,0,0,1
14227,2016,20635,-73.99478853636968,40.73159584311389,1,1,0,0
14228,2016,36904,-73.7656046280361,40.669666195344256,1,1,0,0
14229,2016,40590,-73.9427952691509,40.732654634098786,1,1,0,1
14230,2016,21420,-73.98940119841396,40.762859241905176,1,1,1,0
14231,2016,18820,-73.96076970229882,40.661734004852335,1,0,0,1
14232,2016,14719,-73.9967246856075,40.66517419790706,1,0,0,1
14233,2016,54446,-73.84689220183864,40.880651919978796,1,0,0,1
14234,2016,37756,-73.76868332097308,40.712496592140134,1,0,0,1
14235,2016,13213,-74.01514630722401,40.633221937985454,1,0,0,1
14236,2016,48476,-73.87103711480364,40.82705270595543,1,0,0,1
14237,2016,34789,-73.81964386653523,40.70224037404298,1,0,1,1
14238,2016,13521,-73.99655764111999,40.627640934140295,1,1,0,1
14239,2016,62557,-73.72508489071411,40.724195613577145,1,0,0,1
14240,2016,21002,-73.98090534057404,40.737886163797285,1,0,1,1
14241,2016,41877,-73.91094174937943,40.76885247265232,1,1,1,1
14242,2016,27524,-73.9345332907662,40.712753304563435,1,0,0,1
14243,2016,17062,-73.95015202347463,40.59275348823614,1,1,0,1
14244,2016,37310,-73.7845580638959,40.699183838662314,1,0,0,1
14245,2016,13390,-74.00234722892613,40.63208450333035,1,1,0,1
14246,2016,16598,-73.96837100069006,40.59074946654064,1,0,1,0
14247,2016,27406,-73.93779110767754,40.69668934196951,1,1,0,1
14248,2016,21309,-73.99600204815977,40.763999680282566,1,1,0,1
14249,2016,35192,-73.80291206606535,40.695089861502424,1,0,0,1
14250,2016,44206,-73.91130713141979,40.84478290026186,1,0,0,1
14251,2016,14882,-73.99360423261952,40.68712722974795,1,1,0,0
14252,2016,40643,-73.93913967157219,40.723078470432746,1,1,0,1
14253,2016,50928,-73.86157333953585,40.762644597997955,1,0,0,1
14254,2016,15005,-73.98328198133656,40.672795875734494,1,0,1,1
14255,2016,35178,-73.80400286153748,40.6918759848884,1,0,0,1
14256,2016,27908,-73.91551250469857,40.70562644384346,1,0,1,0
14257,2016,39297,-73.73912936274004,40.68222698827229,1,0,0,1
14258,2016,25593,-73.92917415686011,40.61115079717587,1,1,0,0
14259,2016,27785,-73.92356058588123,40.711747622726925,1,1,0,0
14260,2016,13638,-73.98666669704271,40.62261402319805,1,1,0,1
14261,2016,17241,-73.97623453714058,40.6259763499468,1,1,0,1
14262,2016,55568,-73.82737510305863,40.75330949783465,1,1,0,1
14263,2016,27423,-73.93912708503926,40.704565918363095,1,0,1,1
14264,2016,11307,-74.07620849495295,40.64202635186101,1,0,0,1
14265,2016,18367,-73.95276644501686,40.64799556200956,1,1,0,0
14266,2016,56337,-73.8229704720327,40.79621339919446,1,0,0,1
14267,2016,16825,-73.96036342838251,40.60069790283487,1,1,0,0
14268,2016,17090,-73.9467413087549,40.57999272623415,1,1,0,0
14269,2016,45290,-73.90158117131216,40.74113128548544,1,0,0,1
14270,2016,46575,-73.88918608259384,40.7609231546644,1,0,0,1
14271,2016,36259,-73.79333903519175,40.675278561174224,1,0,0,1
14272,2016,40713,-73.93616335926654,40.74124387768496,1,0,0,1
14273,2016,62173,-73.7338356865992,40.76289275863367,1,0,0,1
14274,2016,27564,-73.9310835079123,40.696659181043174,1,0,0,1
14275,2016,24146,-73.95203459406255,40.803898029169325,1,1,1,1
14276,2016,44136,-73.9160170631397,40.851227098285634,1,1,0,1
14277,2016,32484,-73.85150471835685,40.69242099591189,1,1,0,1
14278,2016,52507,-73.8635801411636,40.841277956350176,1,0,0,1
14279,2016,25696,-73.92811370480214,40.63050675869864,1,1,1,1
14280,2016,46841,-73.87793030966591,40.75633901005465,1,0,0,1
14281,2016,48654,-73.90077922786301,40.85604710947282,1,1,0,1
14282,2016,27483,-73.93324669589866,40.69785558925891,1,1,1,1
14283,2016,48833,-73.89285169133736,40.86183219298925,1,1,0,1
14284,2016,52815,-73.84969835778384,40.8261745575093,1,0,0,1
14285,2016,26074,-73.93776175622597,40.63925915648951,1,0,0,1
14286,2016,52570,-73.86156497825621,40.83298723029189,1,0,0,1
14287,2016,23741,-73.94677198535399,40.79156945496344,1,0,0,1
14288,2016,48684,-73.90264973809305,40.87058491855584,1,1,0,0
14289,2016,21507,-73.9827238742708,40.75095894463745,1,1,0,0
14290,2016,23609,-73.95511384896881,40.78592502800166,1,1,0,0
14291,2016,22992,-73.95608241566279,40.763666395967675,1,1,0,0
14292,2016,45995,-73.87643249360653,40.732396051158474,1,1,0,0
14293,2016,26832,-73.93500821688559,40.68276376816811,1,0,0,1
14294,2016,14713,-73.99569722613509,40.66269515232268,1,0,0,1
14295,2016,1466,-74.20218276312525,40.54238232993855,1,0,0,1
14296,2016,20088,-74.01117666138092,40.72516942549484,1,0,0,1
14297,2016,26634,-73.9080234272998,40.64401706235957,1,1,0,0
14298,2016,33494,-73.83221004817018,40.65161368623093,1,0,0,1
14299,2016,46711,-73.88443909325535,40.75565744851418,1,0,1,1
14300,2016,14908,-73.98830660666567,40.666769940558076,1,0,1,1
14301,2016,48400,-73.87817547009854,40.84261769603267,1,1,1,1
14302,2016,14823,-73.99334826904895,40.66495497556173,1,0,0,1
14303,2016,12609,-73.97963850325587,40.575536730466645,1,1,0,0
14304,2016,15193,-74.01194691351289,40.70745153137217,1,1,1,0
14305,2016,44749,-73.90733289728429,40.853816414175405,1,1,1,1
14306,2016,19697,-73.95554165782207,40.7075934470318,1,0,1,0
14307,2016,19643,-73.95541057982001,40.690908291341316,1,0,1,0
14308,2016,49479,-73.89709149038984,40.898593316897774,1,0,0,1
14309,2016,38945,-73.75512791167611,40.6754391382621,1,0,0,1
14310,2016,29403,-73.89229685588461,40.66219224569772,1,1,0,1
14311,2016,44082,-73.91587067527941,40.836393592905004,1,1,1,0
14312,2016,46724,-73.88267653149795,40.76160810819339,1,0,0,1
14313,2016,38800,-73.75783081635642,40.66321712688745,1,0,0,1
14314,2016,17041,-73.94892168690204,40.586260723192225,1,1,0,0
14315,2016,38227,-73.7597759529982,40.606227640889976,1,1,0,0
14316,2016,54157,-73.86491632444213,40.89574949512167,1,0,0,1
14317,2016,13319,-74.00471774681536,40.6298044144345,1,1,0,0
14318,2016,56610,-73.80862805415855,40.78372264068354,1,1,0,0
14319,2016,25334,-73.91105106936219,40.59937349999139,1,0,0,1
14320,2016,26717,-73.94153520338669,40.67642079393869,1,1,0,0
14321,2016,37535,-73.7757989321122,40.693037454520685,1,1,0,0
14322,2016,17499,-73.96370020203477,40.62736665722912,1,0,0,1
14323,2016,63139,-73.70242432976823,40.74276304332227,1,0,0,1
14324,2016,20770,-73.98820173656982,40.71855567942253,1,1,1,1
14325,2016,19891,-73.9449117091569,40.688370222039495,1,1,0,0
14326,2016,41394,-73.93756219912873,40.75141056326571,1,0,0,1
14327,2016,29494,-73.88798796010569,40.667254602584016,1,0,0,1
14328,2016,19897,-73.94636618973597,40.695703976982884,1,1,0,1
14329,2016,60448,-73.77348554547629,40.77230625608957,1,0,0,1
14330,2016,44229,-73.9099177771963,40.825848902322065,1,1,0,1
14331,2016,61583,-73.72990780989787,40.72327301174353,1,0,0,1
14332,2016,36164,-73.79848305743648,40.6733485839089,1,0,0,1
14333,2016,13722,-73.9849279590982,40.63159712394431,1,1,0,0
14334,2016,26099,-73.93925929597998,40.65326678627113,1,1,1,1
14335,2016,26985,-73.92213153350282,40.673683889446174,1,1,0,0
14336,2016,23422,-73.97133878460686,40.797815477373035,1,0,1,1
14337,2016,9324,-74.11453644058916,40.634749120848774,1,0,0,1
14338,2016,53598,-73.85806098606855,40.86304235946592,1,0,0,1
14339,2016,52648,-73.8601214082136,40.85162723550749,1,0,0,1
14340,2016,37120,-73.79445325650106,40.70655352675504,1,1,0,1
14341,2016,21008,-73.98176150815151,40.74073311258118,1,1,0,0
14342,2016,19025,-73.94699933592352,40.677501149909276,1,0,0,1
14343,2016,26374,-73.92392830975348,40.658646291227996,1,0,1,1
14344,2016,27863,-73.91764894910064,40.68921755251177,1,0,0,1
14345,2016,54484,-73.84696748569434,40.89905123812965,1,1,0,0
14346,2016,14784,-73.99612861129751,40.678161500236186,1,0,1,0
14347,2016,13176,-74.01228120062761,40.60758177271745,1,0,0,1
14348,2016,26193,-73.92910623213925,40.639795105647146,1,0,0,1
14349,2016,33920,-73.81719289516036,40.66987882101153,1,0,0,1
14350,2016,33812,-73.82636458115547,40.681063640655495,1,0,0,1
14351,2016,68304,-73.72494288603947,40.724640532553884,1,0,0,1
14352,2016,23464,-73.9656279957176,40.79036611737784,1,0,0,1
14353,2016,17543,-73.96000427269506,40.612854533138076,1,0,0,1
14354,2016,32254,-73.8619655657599,40.6914006325949,1,0,1,0
14355,2016,43981,-73.91997380104671,40.8387142852891,1,0,0,1
14356,2016,18847,-73.95975807264806,40.675756007138936,1,1,0,0
14357,2016,36317,-73.78940999458298,40.666841158160814,1,1,0,1
14358,2016,59252,-73.79268232481198,40.76714949330576,1,0,0,1
14359,2016,22477,-73.97718733813386,40.74701018024728,1,0,0,1
14360,2016,17737,-73.95026514851327,40.61392435198647,1,0,0,1
14361,2016,14052,-73.99755713518894,40.640136697222346,1,0,0,1
14362,2016,18791,-73.96254635410847,40.6772866169709,1,0,0,1
14363,2016,17260,-73.97362139787055,40.60655729183993,1,0,1,0
14364,2016,45214,-73.90315616562184,40.726445155537895,1,0,0,1
14365,2016,37347,-73.78502885348803,40.71157072387955,1,0,0,1
14366,2016,58461,-73.79480794877722,40.71837515894989,1,0,0,1
14367,2016,26771,-73.93862492601757,40.67786256956357,1,0,0,1
14368,2016,43142,-73.9105523383831,40.80559309645941,1,1,0,1
14369,2016,6840,-74.15794003975911,40.63681702387977,1,0,0,1
14370,2016,38783,-73.76042380325194,40.68337621313136,1,0,0,1
14371,2016,44650,-73.91588024805729,40.869847545806046,1,0,0,1
14372,2016,17686,-73.95166776881109,40.611313185449355,1,0,1,1
14373,2016,22929,-73.95977640581101,40.76686810045689,1,0,1,0
14374,2016,62372,-73.75274514592273,40.775391210352005,1,1,0,0
14375,2016,33882,-73.82326058271819,40.6843819083625,1,0,0,1
14376,2016,26393,-73.9194144735726,40.639774665311066,1,0,0,1
14377,2016,23837,-73.9437237591674,40.79287375060568,1,0,0,1
14378,2016,43253,-73.90913230194509,40.81033069639373,1,0,0,1
14379,2016,54543,-73.84462166772946,40.895428631572706,1,1,0,1
14380,2016,6057,-74.15135176368945,40.625421266648104,1,0,0,1
14381,2016,42316,-73.9177622382321,40.773960273163716,1,0,0,1
14382,2016,62532,-73.73549288147008,40.77067439587536,1,0,0,1
14383,2016,26735,-73.9413482722982,40.68503120198575,1,0,1,0
14384,2016,18977,-73.95351616861099,40.68138260024384,1,0,0,1
14385,2016,54618,-73.83664134310106,40.882120024264715,1,0,0,1
14386,2016,11662,-74.03106070317439,40.63066101400446,1,0,0,1
14387,2016,40145,-73.74014617687278,40.69705295440439,1,0,0,1
14388,2016,37831,-73.76543913299366,40.70174304460589,1,0,1,0
14389,2016,11419,-74.04066167216686,40.62668935725325,1,0,0,1
14390,2016,20782,-73.98786491479888,40.72269708844451,1,1,0,1
14391,2016,45364,-73.8990054286145,40.73559667608794,1,0,0,1
14392,2016,34961,-73.8117537328238,40.6932170406667,1,0,0,1
14393,2016,26252,-73.92606338058422,40.63852406133674,1,0,0,1
14394,2016,2695,-74.16252750250254,40.541502706427345,1,0,0,1
14395,2016,19092,-73.94462127890945,40.68690436166485,1,0,1,1
14396,2016,42387,-73.91314607781267,40.7845633963622,1,0,1,0
14397,2016,61171,-73.75172092409716,40.72600607019513,1,1,0,1
14398,2016,22357,-73.94760087482348,40.73999951101449,1,0,0,1
14399,2016,41635,-73.92358142750159,40.747214007118686,1,1,0,0
14400,2016,18200,-73.96040878787022,40.63536029258529,1,0,1,0
14401,2016,38105,-73.74874855483039,40.60193544608151,1,1,0,0
14402,2016,55513,-73.83074356030188,40.76079369028861,1,1,0,0
14403,2016,17870,-73.97870209199884,40.64523876243415,1,1,1,0
14404,2016,22220,-73.95212812790689,40.73327948914217,1,0,0,1
14405,2016,7640,-74.0978363060428,40.5736062314488,1,0,0,1
14406,2016,55793,-73.81682620931069,40.76423462386729,1,1,0,0
14407,2016,27461,-73.93413376971186,40.69335434654901,1,0,1,1
14408,2016,31361,-73.86701803030209,40.68683034870397,1,1,0,0
14409,2016,40853,-73.9285498935489,40.729358993158144,1,0,0,1
14410,2016,26524,-73.91603992061499,40.659900086897295,1,0,0,1
14411,2016,61288,-73.7430388844518,40.71539830688421,1,0,0,1
14412,2016,44086,-73.91768361975774,40.84022549475127,1,1,0,1
14413,2016,29246,-73.90349050070104,40.67889804827582,1,1,1,0
14414,2016,6472,-74.13756129705467,40.621633405990345,1,1,0,0
14415,2016,15318,-74.00739218813291,40.70518268849907,1,1,0,0
14416,2016,19632,-73.95822291932764,40.715373613438466,1,0,1,0
14417,2016,34318,-73.8023390461788,40.666784762791096,1,0,0,1
14418,2016,17076,-73.94944810528614,40.59959756694839,1,0,1,1
14419,2016,42175,-73.92640832571576,40.771640641796594,1,0,0,1
14420,2016,31512,-73.8568705726846,40.67645460283186,1,0,0,1
14421,2016,39338,-73.73606248479547,40.66801349826692,1,0,0,1
14422,2016,45499,-73.89587181228009,40.7390664161469,1,0,1,0
14423,2016,31666,-73.85248221055619,40.675286727876895,1,0,0,1
14424,2016,17405,-73.96728599109655,40.61477218155165,1,0,0,1
14425,2016,39607,-73.76228977798152,40.69092149752433,1,0,0,1
14426,2016,57465,-73.83055025745801,40.84920892790983,1,0,0,1
14427,2016,10826,-74.07637325239534,40.63127060412703,1,1,0,0
14428,2016,32567,-73.84596733113932,40.69116596509321,1,0,0,1
14429,2016,38673,-73.72710272293057,40.65561680057449,1,0,0,1
14430,2016,7898,-74.10710895276047,40.57853579077426,1,0,1,0
14431,2016,23027,-73.95221341282806,40.74905556391325,1,1,0,1
14432,2016,59640,-73.77584127582124,40.74580519359933,1,1,0,0
14433,2016,43487,-73.93612529120395,40.84355063579307,1,0,0,1
14434,2016,46286,-73.902756160985,40.75150255791885,1,0,0,1
14435,2016,8011,-74.1027886290176,40.58422448721428,1,0,0,1
14436,2016,9438,-74.10353790276189,40.63469950391089,1,0,0,1
14437,2016,54405,-73.85261600478539,40.89781183077247,1,0,0,1
14438,2016,37165,-73.79095392321484,40.692526229647825,1,1,0,1
14439,2016,24293,-73.94605577972331,40.81717583899066,1,0,0,1
14440,2016,20533,-73.9986050408435,40.72968530877304,1,0,1,0
14441,2016,65802,-73.92121369956678,40.6890194768501,1,1,0,1
14442,2016,19010,-73.95016597221519,40.67342233158338,1,0,1,1
14443,2016,36130,-73.76383945171015,40.659731857906905,1,0,0,1
14444,2016,24347,-73.94925583022163,40.83169551442594,1,0,0,1
14445,2016,16698,-73.96283785932664,40.59136011094199,1,1,0,0
14446,2016,28654,-73.90438589328626,40.6600346585513,1,1,1,1
14447,2016,6521,-74.13204227451745,40.607755972754696,1,0,0,1
14448,2016,13352,-74.00319572367803,40.61403525804288,1,1,0,0
14449,2016,17275,-73.97370603805908,40.612572371403715,1,0,0,1
14450,2016,42207,-73.92398142935801,40.774615112448714,1,1,0,1
14451,2016,16046,-73.98147315189891,40.68993120974636,1,1,1,1
14452,2016,12185,-74.01630548286143,40.635895673881066,1,0,1,1
14453,2016,50908,-73.8609988236976,40.757824993642174,1,1,1,1
14454,2016,4206,-74.15886567839024,40.54625588446473,1,1,0,1
14455,2016,2166,-74.18757347450614,40.550147681048095,1,0,0,1
14456,2016,18815,-73.96254657386146,40.68708957828064,1,0,0,1
14457,2016,63113,-73.7056302937172,40.74604037400819,1,0,0,1
14458,2016,21625,-73.98908377202817,40.77348994508306,1,1,0,0
14459,2016,50494,-73.84188039827124,40.722978507385996,1,0,0,1
14460,2016,51015,-73.85625335205715,40.75239768853966,1,1,0,0
14461,2016,21030,-74.00834765459139,40.74470354445689,1,0,0,1
14462,2016,27306,-73.94251587972083,40.690892000718975,1,0,0,1
14463,2016,31352,-73.86630263921326,40.68318669401805,1,1,0,1
14464,2016,55517,-73.82913415932757,40.76051135591671,1,1,0,0
14465,2016,12957,-73.98738733732968,40.585159264688095,1,0,1,1
14466,2016,9492,-74.0984655027448,40.64466247556661,1,0,1,0
14467,2016,38604,-73.73671964446545,40.65516456024615,1,0,0,1
14468,2016,18755,-73.96749304174288,40.68651778787249,1,0,0,1
14469,2016,14590,-74.0001994234653,40.661785251913535,1,0,0,1
14470,2016,41544,-73.93135128783295,40.757334085602785,1,1,0,1
14471,2016,18917,-73.95440263947619,40.68085802722648,1,1,0,0
14472,2016,26737,-73.94178527522999,40.68722837158232,1,0,0,1
14473,2016,61358,-73.73791101308518,40.71772189726272,1,1,0,1
14474,2016,47262,-73.90109290213209,40.81218075356498,1,1,0,0
14475,2016,59821,-73.77132936151091,40.76426670453653,1,0,0,1
14476,2016,56071,-73.83420563000341,40.7704491255,1,0,0,1
14477,2016,28050,-73.90932173313422,40.70703501455251,1,0,0,1
14478,2016,18543,-73.97755781823011,40.67171498677945,1,0,0,1
14479,2016,19736,-73.95146465498311,40.68986334209249,1,1,0,1
14480,2016,48645,-73.90185996167332,40.854586148898214,1,1,0,1
14481,2016,29378,-73.89531770418489,40.67749603832989,1,1,0,1
14482,2016,62965,-73.72210856885877,40.75308504020468,1,0,0,1
14483,2016,8083,-74.09908893757526,40.580725229046436,1,0,0,1
14484,2016,43951,-73.91964223674452,40.82911358609748,1,0,0,1
14485,2016,7638,-74.09514260187831,40.570572643377226,1,0,0,1
14486,2016,26020,-73.9425029121377,40.63896441769561,1,0,0,1
14487,2016,22611,-73.97346523398578,40.76365910407334,1,1,0,0
14488,2016,11393,-74.01823145012669,40.60410847195631,1,0,0,1
14489,2016,39997,-73.74531020506484,40.703950274047315,1,1,0,0
14490,2016,55796,-73.81582677868987,40.76458439887793,1,0,0,1
14491,2016,34486,-73.83132964892508,40.693120667038116,1,0,0,1
14492,2016,20693,-73.99345769108486,40.72443289543185,1,0,0,1
14493,2016,41565,-73.92915035182698,40.7659833157576,1,0,0,1
14494,2016,17789,-73.94364091162002,40.609858816866776,1,1,0,1
14495,2016,17732,-73.94698611792802,40.60697914519749,1,0,0,1
14496,2016,31260,-73.86980843265219,40.68218747719861,1,0,0,1
